Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-3.0/ 1.1/ -0.2), (-3.4/ 1.2/ -0.6), (-3.4/ 0.1/ -0.2), (-3.3/ 0.1/ -0.3), (-3.3/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,206.2856
Sad,(-3.7/ 1.1/ -0.8), (-3.6/ 1.1/ -0.1), (-3.6/ 0.1/ -0.3), (-3.6/ 0.1/ -0.3), (-3.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,234.2267
Sad,(-3.7/ 1.0/ -0.7), (-3.6/ 1.1/ -0.1), (-3.6/ 0.1/ -0.3), (-3.6/ 0.1/ -0.2), (-3.7/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,234.1243
Sad,(-3.6/ 1.1/ -0.5), (-3.5/ 1.1/ 0.1), (-3.5/ 0.1/ -0.1), (-3.6/ 0.1/ -0.2), (-3.6/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,230.0732
Sad,(-3.6/ 1.1/ -0.5), (-3.4/ 1.0/ 0.1), (-3.3/ 0.1/ 0.1), (-3.6/ 0.1/ -0.2), (-3.5/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,224.6723
Sad,(-3.4/ 0.9/ -0.4), (-3.3/ 0.9/ 0.1), (-3.3/ 0.1/ 0.1), (-3.6/ 0.1/ -0.2), (-3.4/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,217.4399
Sad,(-3.3/ 0.8/ -0.3), (-3.4/ 0.9/ 0.1), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ -0.1), (-3.4/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,218.4212
Sad,(-3.3/ 0.9/ -0.2), (-3.6/ 0.8/ 0.1), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ -0.1), (-3.5/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,222.0455
Sad,(-3.4/ 0.9/ -0.2), (-3.6/ 0.8/ 0.2), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ -0.1), (-3.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,224.3731
Sad,(-3.3/ 0.9/ -0.2), (-3.7/ 0.8/ 0.1), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ -0.1), (-3.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,224.7876
Sad,(-3.4/ 1.0/ -0.4), (-3.7/ 0.9/ 0.1), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ -0.1), (-3.6/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,225.949
Sad,(-3.3/ 0.9/ -0.1), (-3.7/ 0.8/ 0.2), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ 0.0), (-3.6/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,225.3249
Sad,(-3.4/ 0.9/ -0.3), (-3.7/ 0.8/ 0.2), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ 0.0), (-3.6/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,226.9723
Sad,(-3.3/ 0.9/ -0.2), (-3.7/ 0.8/ 0.2), (-3.3/ 0.1/ 0.1), (-3.5/ 0.1/ 0.0), (-3.6/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,225.0229
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-3.4/ 0.8/ -0.2), (-3.9/ 1.3/ 0.3), (-3.5/ 0.1/ 0.1), (-3.8/ 0.1/ 0.1), (-3.7/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,239.656
Sad,(-3.4/ 0.8/ -0.2), (-3.9/ 1.3/ 0.4), (-3.5/ 0.1/ 0.1), (-3.8/ 0.1/ 0.1), (-3.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,239.1471
Sad,(-3.4/ 0.8/ -0.2), (-3.7/ 1.1/ 0.4), (-3.5/ 0.1/ 0.1), (-3.8/ 0.1/ 0.1), (-3.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,236.1972
Sad,(-3.4/ 0.8/ -0.2), (-3.7/ 1.0/ 0.5), (-3.5/ 0.1/ 0.1), (-3.8/ 0.1/ 0.1), (-3.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,234.956
Sad,(-3.4/ 0.8/ -0.1), (-3.6/ 0.9/ 0.3), (-3.5/ 0.1/ 0.1), (-3.9/ 0.1/ 0.0), (-3.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,235.2867
Sad,(-3.5/ 0.8/ -0.1), (-3.9/ 0.9/ 0.4), (-3.5/ 0.1/ 0.1), (-3.9/ 0.1/ 0.0), (-3.8/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,243.5989
Sad,(-3.6/ 0.9/ -0.2), (-4.1/ 0.9/ 0.4), (-3.5/ 0.1/ 0.1), (-3.9/ 0.1/ 0.0), (-3.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,249.9091
Sad,(-3.8/ 0.9/ -0.2), (-4.1/ 1.1/ 0.4), (-3.6/ 0.2/ 0.1), (-3.9/ 0.1/ 0.0), (-4.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,254.3632
Sad,(-3.9/ 0.9/ -0.3), (-4.1/ 1.1/ 0.4), (-3.7/ 0.1/ 0.0), (-3.9/ 0.1/ 0.0), (-4.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,258.305
Sad,(-3.8/ 0.9/ -0.4), (-4.0/ 1.0/ 0.4), (-3.8/ 0.1/ 0.0), (-3.9/ 0.1/ 0.0), (-4.0/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,256.782
Sad,(-3.9/ 1.0/ -0.4), (-4.0/ 1.0/ 0.4), (-3.8/ 0.1/ 0.0), (-4.0/ 0.1/ -0.1), (-3.9/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,257.4221
Sad,(-3.9/ 1.0/ -0.4), (-4.2/ 1.0/ 0.4), (-3.8/ 0.1/ 0.0), (-4.2/ 0.1/ -0.1), (-4.1/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,265.1864
Sad,(-4.1/ 1.0/ -0.4), (-4.4/ 1.0/ 0.3), (-3.9/ 0.2/ 0.0), (-4.2/ 0.1/ -0.1), (-4.2/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,273.3567
Sad,(-4.2/ 1.0/ -0.5), (-4.5/ 1.0/ 0.3), (-4.3/ 0.1/ -0.3), (-4.2/ 0.1/ -0.1), (-4.3/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,283.9069
Sad,(-4.4/ 1.0/ -0.7), (-4.6/ 1.0/ 0.1), (-4.4/ 0.1/ -0.3), (-4.4/ 0.2/ -0.2), (-4.5/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,292.4475
Sad,(-4.4/ 1.0/ -0.7), (-4.8/ 1.0/ 0.1), (-4.4/ 0.1/ -0.3), (-4.7/ 0.1/ -0.4), (-4.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,303.2414
Sad,(-4.5/ 1.0/ -0.7), (-5.0/ 1.0/ 0.0), (-4.4/ 0.1/ -0.2), (-4.7/ 0.1/ -0.4), (-4.7/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,310.2451
Sad,(-4.6/ 1.0/ -0.7), (-5.1/ 1.0/ 0.0), (-4.4/ 0.1/ -0.2), (-4.7/ 0.1/ -0.4), (-4.8/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,312.0959
Sad,(-4.5/ 1.0/ -0.6), (-5.1/ 1.0/ 0.0), (-4.4/ 0.1/ -0.2), (-4.7/ 0.1/ -0.4), (-4.8/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,311.4908
Sad,(-4.5/ 1.0/ -0.7), (-4.9/ 1.0/ 0.1), (-4.3/ 0.1/ -0.3), (-4.7/ 0.1/ -0.4), (-4.7/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,306.9002
Sad,(-4.4/ 1.0/ -0.7), (-4.8/ 1.0/ 0.0), (-4.3/ 0.1/ -0.2), (-4.7/ 0.1/ -0.4), (-4.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.1296
Sad,(-4.5/ 1.0/ -0.7), (-4.7/ 1.0/ 0.1), (-4.3/ 0.1/ -0.2), (-4.7/ 0.1/ -0.4), (-4.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,300.2044
Sad,(-4.6/ 1.0/ -0.6), (-4.5/ 1.1/ 0.2), (-4.3/ 0.1/ -0.2), (-4.6/ 0.1/ -0.2), (-4.5/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,299.2738
Sad,(-4.7/ 1.0/ -0.4), (-4.4/ 1.1/ 0.3), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.2), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,299.0609
Sad,(-4.7/ 1.0/ -0.4), (-4.4/ 1.1/ 0.3), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.2), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,299.4322
Sad,(-4.8/ 1.0/ -0.4), (-4.4/ 1.1/ 0.3), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,300.1579
Sad,(-4.8/ 1.0/ -0.4), (-4.4/ 1.0/ 0.3), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,300.4703
Sad,(-4.8/ 1.0/ -0.4), (-4.4/ 1.0/ 0.3), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,300.9157
Sad,(-4.7/ 1.0/ -0.5), (-4.6/ 1.0/ 0.3), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.3914
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094

CAMINO 2
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094

CAMINO 1
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
Sad,(-4.7/ 1.0/ -0.6), (-4.6/ 1.0/ 0.2), (-4.3/ 0.1/ -0.3), (-4.6/ 0.1/ -0.1), (-4.5/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.4094
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Tiempo en resolver la situación: 51,21 segundos

Entre el comienzo de la clase y el desarrollo de la situación crítica el tono de voz se vio modificado un 0 %
Se ha reconocido: Por favor
