Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Disgusted,(-0.8/ 1.1/ 0.8), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.34847
Disgusted,(-0.8/ 1.1/ 0.8), (-0.5/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.91982
Disgusted,(-0.8/ 1.1/ 0.8), (-0.5/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.6/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.38953
Disgusted,(-0.8/ 1.0/ 0.8), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.6/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.07851
Disgusted,(-0.8/ 1.1/ 0.7), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.3334
Disgusted,(-0.8/ 1.1/ 0.7), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.38012
Disgusted,(-0.8/ 1.1/ 0.7), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.44809
Disgusted,(-0.8/ 1.1/ 0.7), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.69179
Disgusted,(-0.7/ 1.1/ 0.8), (-0.6/ 1.1/ 0.7), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.16109
Disgusted,(-0.7/ 1.1/ 0.7), (-0.6/ 1.1/ 0.7), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,67.72604
Disgusted,(-0.7/ 1.1/ 0.8), (-0.6/ 1.1/ 0.7), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.7/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.00643
Disgusted,(-0.7/ 1.1/ 0.8), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.6/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.42019
Disgusted,(-0.7/ 1.1/ 0.8), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.6/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.64119
Disgusted,(-0.7/ 1.1/ 0.8), (-0.6/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.6/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.60993
Disgusted,(-0.7/ 1.1/ 0.8), (-0.5/ 1.1/ 0.8), (-0.8/ 0.1/ 0.7), (-0.7/ 0.1/ 0.8), (-0.6/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.37351
Disgusted,(-1.0/ 1.0/ 0.8), (-0.8/ 1.0/ 0.7), (-0.8/ 0.1/ 0.7), (-0.8/ 0.1/ 0.8), (-0.8/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,78.26431
Disgusted,(-1.0/ 1.0/ 0.8), (-0.8/ 1.0/ 0.7), (-0.8/ 0.1/ 0.7), (-0.8/ 0.1/ 0.8), (-0.8/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,77.7138
Disgusted,(-0.9/ 1.0/ 0.8), (-0.8/ 1.0/ 0.7), (-0.8/ 0.1/ 0.7), (-0.8/ 0.1/ 0.8), (-0.8/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,77.06284
Disgusted,(-0.9/ 1.0/ 0.8), (-0.7/ 1.0/ 0.7), (-0.8/ 0.1/ 0.7), (-0.8/ 0.1/ 0.9), (-0.8/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,74.63353
Disgusted,(-1.0/ 1.0/ 0.8), (-0.7/ 1.0/ 0.7), (-0.9/ 0.1/ 0.6), (-0.8/ 0.1/ 0.8), (-0.8/ 1.5/ 0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,75.96396
Disgusted,(-1.0/ 1.0/ 0.7), (-0.8/ 1.0/ 0.7), (-0.9/ 0.1/ 0.6), (-0.7/ 0.1/ 0.7), (-0.8/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,74.91043
Disgusted,(-1.0/ 1.0/ 0.5), (-0.8/ 0.9/ 0.5), (-0.8/ 0.1/ 0.5), (-0.7/ 0.1/ 0.7), (-0.7/ 1.4/ 0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.866
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Tiempo en resolver la situación: 64,44 segundos

CAMINO 2

Entre el comienzo de la clase y el desarrollo de la situación crítica el tono de voz se vio modificado un 175,5542 %
Se ha reconocido: Luego
