Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-1.4/ 1.1/ -0.5), (-0.6/ 1.2/ -0.4), (-1.0/ 0.1/ -0.5), (-0.9/ 0.1/ -0.3), (-0.9/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,44.04763
Neutral,(-1.0/ 1.0/ 0.1), (-1.3/ 1.0/ 0.7), (-1.4/ 0.1/ 0.5), (-1.5/ 0.1/ 0.0), (-1.4/ 1.5/ 0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.66766
Sad,(-1.1/ 1.0/ -0.1), (-1.3/ 1.0/ 0.5), (-1.4/ 0.1/ 0.5), (-1.4/ 0.1/ 0.0), (-1.5/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,87.43946
Sad,(-1.1/ 1.1/ -0.4), (-1.2/ 1.0/ 0.4), (-1.2/ 0.1/ 0.0), (-1.4/ 0.1/ 0.0), (-1.4/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,76.05862
Sad,(-1.1/ 1.0/ -0.5), (-1.0/ 1.0/ 0.2), (-1.2/ 0.1/ 0.0), (-1.4/ 0.1/ 0.0), (-1.3/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.50134
Sad,(-1.0/ 1.0/ -0.4), (-1.1/ 1.0/ 0.3), (-1.2/ 0.1/ 0.0), (-1.2/ 0.1/ 0.0), (-1.3/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.49203
Sad,(-0.9/ 1.0/ -0.3), (-1.1/ 1.0/ 0.5), (-1.2/ 0.1/ 0.0), (-1.2/ 0.1/ 0.0), (-1.3/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.45033
Sad,(-0.9/ 1.0/ -0.3), (-1.1/ 1.0/ 0.5), (-1.0/ 0.1/ 0.2), (-1.2/ 0.1/ 0.0), (-1.2/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.45272
Sad,(-0.7/ 1.0/ -0.3), (-0.9/ 1.0/ 0.4), (-1.0/ 0.1/ 0.2), (-1.1/ 0.1/ 0.0), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,65.76831
Sad,(-0.7/ 1.0/ -0.3), (-1.0/ 1.0/ 0.4), (-1.0/ 0.1/ 0.2), (-1.0/ 0.1/ 0.1), (-1.1/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.68525
Sad,(-0.7/ 1.0/ -0.3), (-1.0/ 1.0/ 0.5), (-1.0/ 0.1/ 0.2), (-1.0/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.64235
Sad,(-0.7/ 1.0/ -0.3), (-0.9/ 1.0/ 0.5), (-1.0/ 0.1/ 0.2), (-1.0/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.26886
Sad,(-0.8/ 1.0/ -0.4), (-0.9/ 1.0/ 0.4), (-1.0/ 0.1/ 0.2), (-0.9/ 0.1/ 0.1), (-1.1/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.27292
Happy,(-0.7/ 1.0/ -0.3), (-0.9/ 1.0/ 0.5), (-1.0/ 0.1/ 0.2), (-0.8/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.05379
Happy,(-0.7/ 1.0/ -0.3), (-0.8/ 1.0/ 0.5), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,60.43691
Sad,(-0.7/ 1.0/ -0.3), (-0.8/ 1.0/ 0.5), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,60.20743
Sad,(-0.7/ 1.1/ -0.3), (-0.8/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.49264
Neutral,(-0.7/ 1.0/ -0.4), (-0.7/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-1.0/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.61535
Happy,(-0.7/ 1.0/ -0.4), (-0.7/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,58.1026
Sad,(-0.6/ 1.0/ -0.4), (-0.7/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,56.39958
Sad,(-0.5/ 1.1/ -0.4), (-0.7/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,54.52882
Sad,(-0.5/ 1.2/ -0.4), (-0.8/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.8/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,52.9407
Sad,(-0.5/ 1.1/ -0.4), (-0.7/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.8/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,54.32959
Sad,(-0.6/ 1.1/ -0.4), (-0.7/ 1.0/ 0.3), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,54.747
Sad,(-0.7/ 1.0/ -0.4), (-0.7/ 1.0/ 0.3), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,56.71891
Sad,(-0.7/ 1.0/ -0.4), (-0.7/ 1.0/ 0.3), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,57.50146
Sad,(-0.7/ 1.0/ -0.4), (-0.7/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.8/ 0.1/ 0.1), (-0.9/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,57.93148
Happy,(-0.6/ 1.0/ -0.3), (-0.8/ 1.0/ 0.4), (-0.9/ 0.1/ 0.1), (-0.9/ 0.1/ 0.2), (-0.9/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,60.31202
Happy,(-0.5/ 1.1/ 0.0), (-1.0/ 1.0/ 0.6), (-0.9/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.0/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,60.38992
Happy,(-0.6/ 1.1/ 0.0), (-1.1/ 1.0/ 0.6), (-1.0/ 0.1/ 0.0), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.14321
Happy,(-0.6/ 1.1/ 0.0), (-1.0/ 1.0/ 0.6), (-1.0/ 0.1/ 0.0), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.41443
Happy,(-0.7/ 1.0/ -0.1), (-0.9/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.40009
Happy,(-0.8/ 1.0/ -0.1), (-0.9/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,65.34403
Happy,(-0.8/ 1.0/ -0.1), (-0.9/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.86867
Happy,(-0.7/ 1.1/ -0.1), (-0.9/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.35671
Happy,(-0.7/ 1.0/ 0.0), (-1.0/ 1.0/ 0.7), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.38386
Happy,(-0.6/ 1.1/ 0.1), (-1.1/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.75054
Happy,(-0.5/ 1.1/ 0.2), (-1.1/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,61.82792
Happy,(-0.5/ 1.1/ 0.3), (-1.2/ 1.0/ 0.6), (-1.0/ 0.1/ 0.1), (-0.9/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.47243
Happy,(-0.5/ 1.1/ 0.4), (-1.2/ 1.0/ 0.5), (-0.8/ 0.1/ 0.0), (-0.9/ 0.1/ 0.3), (-1.0/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.23938
Disgusted,(-0.3/ 1.1/ 0.2), (-0.9/ 1.1/ 0.5), (-0.7/ 0.1/ 0.0), (-0.9/ 0.1/ 0.3), (-0.8/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,51.83852
Fearful,(-0.1/ 1.1/ 0.0), (-0.7/ 1.1/ 0.4), (-0.7/ 0.1/ 0.0), (-0.7/ 0.1/ 0.2), (-0.6/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,44.20378
Fearful,(-0.1/ 1.1/ 0.0), (-0.7/ 1.1/ 0.3), (-0.7/ 0.1/ 0.0), (-0.6/ 0.1/ 0.0), (-0.6/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,41.21236
Fearful,(-0.2/ 1.1/ -0.2), (-0.7/ 1.1/ 0.2), (-0.5/ 0.1/ -0.1), (-0.6/ 0.1/ 0.0), (-0.7/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,40.29246
Fearful,(-0.2/ 1.1/ -0.4), (-0.6/ 1.1/ 0.2), (-0.5/ 0.1/ -0.3), (-0.6/ 0.1/ -0.1), (-0.6/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,40.87494
Sad,(-0.3/ 1.1/ -0.7), (-0.4/ 1.1/ 0.0), (-0.5/ 0.1/ -0.3), (-0.6/ 0.1/ -0.1), (-0.6/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,37.05844
Sad,(-0.4/ 1.1/ -0.6), (-0.4/ 1.1/ 0.1), (-0.5/ 0.1/ -0.3), (-0.5/ 0.1/ 0.0), (-0.6/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,39.63642
Fearful,(-0.5/ 1.1/ -0.5), (-0.4/ 1.0/ 0.3), (-0.7/ 0.1/ -0.1), (-0.5/ 0.1/ 0.0), (-0.7/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,43.14337
Happy,(-0.7/ 1.0/ -0.4), (-0.5/ 1.0/ 0.3), (-1.1/ 0.1/ 0.1), (-0.5/ 0.1/ 0.0), (-0.9/ 1.4/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,52.00959
Neutral,(-0.9/ 1.0/ -0.4), (-0.7/ 1.0/ 0.3), (-1.1/ 0.1/ 0.1), (-0.7/ 0.2/ 0.1), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,60.48743
Neutral,(-0.8/ 1.1/ -0.2), (-1.0/ 1.0/ 0.5), (-1.1/ 0.1/ 0.1), (-1.1/ 0.1/ 0.3), (-1.2/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.54201
Happy,(-0.8/ 1.1/ -0.1), (-1.1/ 1.0/ 0.6), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.2/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,72.34609
Sad,(-0.8/ 1.1/ -0.2), (-1.1/ 1.0/ 0.6), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.81552
Sad,(-0.7/ 1.1/ -0.2), (-1.1/ 1.0/ 0.5), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.01635
Sad,(-0.7/ 1.1/ -0.2), (-1.1/ 1.0/ 0.5), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.14533
Sad,(-0.7/ 1.1/ -0.2), (-1.1/ 1.0/ 0.5), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.1927
Sad,(-0.7/ 1.1/ -0.1), (-1.1/ 1.0/ 0.5), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.5709
Happy,(-0.7/ 1.1/ -0.1), (-1.1/ 1.0/ 0.6), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.23431
Happy,(-0.6/ 1.1/ 0.0), (-1.1/ 1.0/ 0.5), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.66163
Happy,(-0.6/ 1.1/ -0.1), (-1.0/ 1.0/ 0.5), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.3), (-1.1/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,66.95206
Sad,(-0.6/ 1.0/ -0.2), (-1.0/ 1.0/ 0.4), (-1.1/ 0.1/ 0.0), (-1.1/ 0.1/ 0.1), (-1.1/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.93872
Sad,(-0.7/ 1.1/ -0.1), (-1.1/ 1.0/ 0.4), (-1.1/ 0.1/ 0.0), (-1.2/ 0.1/ 0.1), (-1.1/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,66.4937
Sad,(-0.7/ 1.1/ 0.0), (-1.3/ 1.0/ 0.4), (-1.1/ 0.1/ -0.1), (-1.2/ 0.1/ 0.1), (-1.3/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,70.22643
Sad,(-0.7/ 1.1/ -0.1), (-1.3/ 1.0/ 0.4), (-1.2/ 0.1/ -0.1), (-1.2/ 0.1/ 0.1), (-1.3/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,67.84045
Sad,(-0.7/ 1.1/ -0.2), (-1.3/ 1.0/ 0.3), (-1.2/ 0.1/ -0.1), (-1.2/ 0.1/ 0.1), (-1.2/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,67.1986
Sad,(-0.7/ 1.1/ -0.2), (-1.3/ 1.0/ 0.4), (-1.2/ 0.1/ -0.1), (-1.2/ 0.1/ 0.1), (-1.2/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,67.44404
Sad,(-0.7/ 1.0/ -0.2), (-1.3/ 1.0/ 0.4), (-1.2/ 0.1/ -0.1), (-1.2/ 0.1/ 0.1), (-1.2/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,67.71539
Sad,(-0.8/ 1.0/ -0.3), (-1.2/ 1.0/ 0.4), (-1.1/ 0.1/ -0.2), (-1.2/ 0.1/ 0.1), (-1.3/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,66.49722
Sad,(-1.0/ 1.0/ -0.6), (-0.9/ 1.0/ 0.2), (-1.1/ 0.1/ -0.1), (-1.1/ 0.1/ 0.1), (-1.2/ 1.5/ -0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.33657
Sad,(-1.0/ 1.0/ -0.6), (-0.9/ 1.0/ 0.1), (-1.1/ 0.1/ -0.1), (-1.0/ 0.1/ 0.0), (-1.2/ 1.5/ -0.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.34058
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-0.9/ 1.0/ -0.5), (-0.8/ 1.1/ 0.2), (-1.1/ 0.1/ -0.1), (-1.0/ 0.1/ 0.0), (-1.1/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,58.19283
Sad,(-1.0/ 1.0/ -0.4), (-0.8/ 1.1/ 0.2), (-1.1/ 0.1/ -0.1), (-1.0/ 0.1/ 0.0), (-1.1/ 1.5/ 0.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.79574
Sad,(-1.1/ 1.1/ -0.4), (-0.8/ 1.0/ 0.2), (-1.5/ 0.1/ 0.1), (-1.0/ 0.1/ 0.0), (-1.2/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,67.36528
Sad,(-1.5/ 1.1/ -0.4), (-1.1/ 1.0/ 0.1), (-1.5/ 0.1/ 0.1), (-1.1/ 0.2/ 0.0), (-1.5/ 1.5/ 0.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,79.2541
Sad,(-1.7/ 1.0/ -0.2), (-1.2/ 1.0/ 0.3), (-1.5/ 0.1/ 0.2), (-1.7/ 0.1/ 0.4), (-1.6/ 1.5/ 0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,98.15807
Sad,(-1.8/ 1.1/ 0.0), (-1.4/ 1.0/ 0.5), (-1.8/ 0.1/ 0.4), (-1.7/ 0.1/ 0.4), (-1.8/ 1.5/ 0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,114.2426
Neutral,(-2.1/ 1.0/ 0.2), (-1.6/ 1.0/ 0.6), (-2.1/ 0.1/ 0.7), (-1.7/ 0.1/ 0.4), (-2.0/ 1.5/ 0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,131.8148
Neutral,(-2.3/ 1.1/ 0.3), (-1.8/ 1.0/ 0.7), (-2.1/ 0.1/ 0.7), (-2.1/ 0.1/ 0.8), (-2.2/ 1.5/ 0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,150.6731
Neutral,(-2.3/ 1.1/ 0.4), (-1.9/ 1.0/ 1.0), (-2.2/ 0.2/ 0.8), (-2.2/ 0.1/ 0.9), (-2.3/ 1.5/ 0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,158.7568
Neutral,(-2.5/ 1.1/ 0.5), (-1.9/ 1.0/ 0.9), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.3/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,166.8174
Neutral,(-2.6/ 1.1/ 0.5), (-2.0/ 1.0/ 0.9), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,169.0247
Neutral,(-2.5/ 1.1/ 0.5), (-2.0/ 1.0/ 0.9), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.3/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,167.9551
Neutral,(-2.5/ 1.1/ 0.5), (-1.9/ 1.0/ 0.9), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.3/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,167.5601
Neutral,(-2.5/ 1.1/ 0.5), (-1.9/ 1.0/ 0.9), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,167.7368
Neutral,(-2.6/ 1.0/ 0.5), (-1.9/ 1.0/ 1.0), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,168.6256
Neutral,(-2.6/ 1.0/ 0.5), (-1.9/ 1.0/ 1.0), (-2.4/ 0.1/ 1.0), (-2.2/ 0.1/ 0.9), (-2.4/ 1.5/ 1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,169.177
