Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-0.1/ 1.1/ -0.6), (-0.2/ 1.2/ -0.7), (-0.1/ 0.1/ -0.6), (-0.2/ 0.1/ -0.7), (-0.1/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,32.45514
Sad,(-0.4/ 1.1/ -0.7), (-0.5/ 1.1/ -0.8), (-0.5/ 0.1/ -0.6), (-0.5/ 0.1/ -0.8), (-0.4/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,24.73355
Sad,(-0.4/ 1.1/ -0.7), (-0.5/ 1.1/ -0.8), (-0.5/ 0.1/ -0.6), (-0.5/ 0.1/ -0.8), (-0.4/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,24.75012
Sad,(-0.3/ 1.2/ -0.7), (-0.5/ 1.1/ -0.8), (-0.4/ 0.1/ -0.6), (-0.6/ 0.1/ -0.8), (-0.4/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,26.01176
Sad,(-0.4/ 1.2/ -0.7), (-0.5/ 1.1/ -0.7), (-0.3/ 0.1/ -0.6), (-0.5/ 0.1/ -0.8), (-0.4/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,27.42097
Sad,(-0.3/ 1.1/ -0.5), (-0.5/ 1.1/ -0.5), (-0.3/ 0.1/ -0.6), (-0.4/ 0.1/ -0.6), (-0.3/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,23.25557
Sad,(-0.3/ 1.1/ -0.5), (-0.4/ 1.1/ -0.5), (-0.3/ 0.1/ -0.6), (-0.4/ 0.1/ -0.6), (-0.3/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,23.71493
Sad,(-0.3/ 1.2/ -0.5), (-0.4/ 1.1/ -0.5), (-0.3/ 0.1/ -0.6), (-0.4/ 0.1/ -0.6), (-0.3/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,23.70775
Sad,(-0.2/ 1.1/ -0.6), (-0.4/ 1.1/ -0.5), (-0.3/ 0.1/ -0.6), (-0.3/ 0.1/ -0.5), (-0.2/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,26.00005
Sad,(-0.3/ 1.1/ -0.7), (-0.3/ 1.1/ -0.5), (-0.1/ 0.1/ -0.6), (-0.3/ 0.1/ -0.5), (-0.2/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,29.29515
Sad,(-0.2/ 1.1/ -0.6), (-0.1/ 1.1/ -0.4), (-0.1/ 0.1/ -0.6), (-0.3/ 0.1/ -0.5), (-0.2/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,30.70452
Sad,(-0.1/ 1.1/ -0.6), (0.0/ 1.1/ -0.5), (-0.1/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (-0.1/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,39.38985
Sad,(-0.1/ 1.1/ -0.5), (0.0/ 1.1/ -0.4), (-0.1/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (-0.1/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,38.66972
Fearful,(0.0/ 1.2/ -0.5), (0.1/ 1.1/ -0.4), (0.1/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.0/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,37.91597
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.1/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,35.99346
Sad,(0.1/ 1.2/ -0.6), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.1/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.98556
Sad,(0.1/ 1.2/ -0.6), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.1/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.91711
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.2/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.72998
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.2/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.5938
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.2/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.67591
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.3), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.2/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.8489
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.3), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.2/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.79152
Sad,(0.1/ 1.2/ -0.5), (0.2/ 1.1/ -0.3), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.4), (0.2/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.2743
Sad,(0.1/ 1.1/ -0.6), (0.2/ 1.1/ -0.4), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.6), (0.1/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.6931
Sad,(-0.1/ 1.2/ -0.7), (0.0/ 1.1/ -0.5), (0.0/ 0.1/ -0.6), (0.1/ 0.1/ -0.6), (0.0/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,40.14551
Sad,(-0.1/ 1.2/ -0.7), (0.0/ 1.1/ -0.6), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.6), (0.0/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.10798
Sad,(0.0/ 1.2/ -0.8), (0.1/ 1.1/ -0.6), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.6), (0.0/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.41401
Sad,(0.0/ 1.1/ -0.9), (0.2/ 1.1/ -0.7), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.6), (0.1/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,41.34029
Sad,(0.1/ 1.1/ -0.9), (0.2/ 1.1/ -0.7), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.8), (0.1/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,41.38619
Sad,(0.0/ 1.1/ -0.9), (0.1/ 1.1/ -0.7), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.9), (0.1/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,43.07225
Sad,(0.1/ 1.1/ -0.9), (0.2/ 1.1/ -0.8), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.7), (0.1/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.51001
Sad,(0.0/ 1.1/ -0.9), (0.1/ 1.1/ -0.8), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.7), (0.0/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,43.6811
Sad,(-0.1/ 1.1/ -0.8), (0.0/ 1.1/ -0.7), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.7), (-0.1/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.98769
Sad,(-0.1/ 1.1/ -0.8), (0.0/ 1.1/ -0.7), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.7), (-0.1/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.53543
Sad,(-0.1/ 1.1/ -0.8), (0.0/ 1.1/ -0.7), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.7), (-0.1/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.28426
Sad,(-0.1/ 1.1/ -0.8), (0.0/ 1.1/ -0.8), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.7), (0.0/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.48813
Sad,(0.0/ 1.2/ -0.9), (0.0/ 1.1/ -0.8), (0.1/ 0.1/ -1.0), (0.1/ 0.1/ -0.7), (0.0/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,45.96478
Sad,(0.1/ 1.2/ -0.9), (0.1/ 1.1/ -0.9), (0.1/ 0.1/ -1.0), (0.1/ 0.1/ -0.7), (0.1/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,44.57262
Sad,(0.1/ 1.1/ -0.9), (0.2/ 1.1/ -0.9), (0.1/ 0.1/ -1.0), (0.1/ 0.1/ -0.8), (0.2/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,43.76413
Sad,(0.0/ 1.2/ -0.9), (0.1/ 1.1/ -0.9), (0.1/ 0.1/ -1.0), (0.1/ 0.1/ -0.8), (0.1/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,44.83727
Sad,(-0.1/ 1.2/ -0.8), (-0.1/ 1.1/ -0.8), (0.0/ 0.1/ -0.9), (0.1/ 0.1/ -0.8), (0.0/ 1.5/ -0.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,43.94766
Sad,(-0.1/ 1.2/ -0.9), (-0.1/ 1.1/ -0.9), (-0.1/ 0.1/ -1.1), (0.1/ 0.1/ -0.8), (0.0/ 1.5/ -0.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,44.98658
Sad,(0.0/ 1.2/ -1.0), (-0.1/ 1.1/ -1.1), (-0.1/ 0.1/ -1.1), (0.1/ 0.1/ -0.8), (0.0/ 1.5/ -1.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,50.27457
Sad,(0.0/ 1.2/ -1.1), (0.0/ 1.1/ -1.1), (-0.1/ 0.1/ -1.1), (-0.1/ 0.1/ -1.1), (0.0/ 1.5/ -1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,53.35923
Sad,(-0.2/ 1.2/ -1.2), (-0.1/ 1.1/ -1.2), (-0.1/ 0.1/ -1.1), (-0.1/ 0.1/ -1.1), (-0.1/ 1.5/ -1.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,53.8544
Sad,(-0.2/ 1.2/ -1.2), (-0.2/ 1.1/ -1.2), (-0.1/ 0.1/ -1.4), (-0.1/ 0.1/ -1.1), (-0.1/ 1.5/ -1.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.64682
Sad,(0.0/ 1.2/ -1.3), (0.0/ 1.1/ -1.3), (-0.1/ 0.1/ -1.5), (0.0/ 0.1/ -1.1), (0.0/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,66.29301
Sad,(0.0/ 1.2/ -1.5), (0.0/ 1.1/ -1.4), (-0.1/ 0.1/ -1.5), (0.0/ 0.1/ -1.4), (0.0/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,74.47768
Sad,(0.0/ 1.2/ -1.5), (0.0/ 1.1/ -1.4), (-0.1/ 0.1/ -1.5), (0.0/ 0.1/ -1.4), (0.0/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,75.2802
Sad,(0.0/ 1.2/ -1.5), (0.0/ 1.1/ -1.4), (-0.1/ 0.1/ -1.5), (0.0/ 0.1/ -1.3), (0.0/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,74.40089
Sad,(0.0/ 1.1/ -1.4), (0.0/ 1.1/ -1.4), (-0.1/ 0.1/ -1.5), (0.0/ 0.1/ -1.3), (0.0/ 1.5/ -1.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,73.95406
Sad,(0.0/ 1.1/ -1.4), (0.0/ 1.1/ -1.4), (-0.1/ 0.1/ -1.5), (0.2/ 0.1/ -1.2), (0.0/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.64483
Sad,(0.0/ 1.2/ -1.3), (0.0/ 1.1/ -1.3), (-0.1/ 0.1/ -1.4), (0.2/ 0.1/ -1.2), (0.0/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,66.8398
Sad,(0.0/ 1.1/ -1.3), (0.0/ 1.1/ -1.3), (-0.2/ 0.1/ -1.5), (0.2/ 0.1/ -1.2), (0.0/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,66.94719
Sad,(-0.1/ 1.2/ -1.4), (-0.1/ 1.1/ -1.5), (-0.2/ 0.1/ -1.5), (0.1/ 0.1/ -1.3), (0.0/ 1.5/ -1.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,73.11407
Sad,(-0.2/ 1.1/ -1.5), (-0.2/ 1.1/ -1.6), (-0.2/ 0.1/ -1.5), (-0.3/ 0.1/ -1.5), (-0.1/ 1.5/ -1.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,76.38361
Sad,(-0.4/ 1.2/ -1.6), (-0.4/ 1.1/ -1.6), (-0.3/ 0.1/ -1.5), (-0.3/ 0.1/ -1.5), (-0.3/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,76.36537
Sad,(-0.5/ 1.2/ -1.6), (-0.4/ 1.1/ -1.6), (-0.4/ 0.1/ -1.5), (-0.3/ 0.1/ -1.5), (-0.4/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,75.70742
Sad,(-0.3/ 1.2/ -1.6), (-0.3/ 1.1/ -1.6), (-0.2/ 0.1/ -1.5), (-0.3/ 0.1/ -1.5), (-0.3/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,78.29638
Sad,(-0.2/ 1.2/ -1.5), (-0.1/ 1.1/ -1.5), (-0.2/ 0.1/ -1.5), (-0.3/ 0.1/ -1.5), (-0.2/ 1.5/ -1.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,75.77576
Sad,(-0.1/ 1.2/ -1.4), (-0.1/ 1.1/ -1.4), (-0.2/ 0.1/ -1.5), (-0.1/ 0.1/ -1.2), (-0.1/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,68.94112
Sad,(-0.2/ 1.2/ -1.3), (-0.2/ 1.1/ -1.3), (-0.2/ 0.1/ -1.4), (-0.1/ 0.1/ -1.2), (-0.2/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.3216
Sad,(-0.2/ 1.2/ -1.3), (-0.1/ 1.1/ -1.3), (-0.1/ 0.1/ -1.3), (-0.1/ 0.1/ -1.2), (-0.1/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,61.17356
Sad,(0.0/ 1.2/ -1.3), (0.0/ 1.1/ -1.2), (-0.1/ 0.1/ -1.3), (-0.1/ 0.1/ -1.2), (0.0/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.55191
Sad,(0.0/ 1.2/ -1.3), (0.1/ 1.1/ -1.3), (-0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.1), (0.1/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.73083
Sad,(0.0/ 1.2/ -1.2), (0.0/ 1.1/ -1.2), (-0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.1), (0.1/ 1.5/ -1.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.62698
Sad,(0.1/ 1.2/ -1.2), (0.1/ 1.1/ -1.2), (0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.1), (0.1/ 1.5/ -1.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,58.42814
Sad,(0.2/ 1.2/ -1.3), (0.2/ 1.1/ -1.2), (0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.1), (0.2/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,59.12318
Sad,(0.2/ 1.2/ -1.3), (0.3/ 1.1/ -1.3), (0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.2), (0.3/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,60.7916
Sad,(0.2/ 1.2/ -1.4), (0.2/ 1.1/ -1.3), (0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.3), (0.3/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,62.57824
Sad,(0.2/ 1.2/ -1.4), (0.2/ 1.1/ -1.3), (0.1/ 0.1/ -1.3), (0.2/ 0.1/ -1.3), (0.2/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.74899
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(0.2/ 1.2/ -1.5), (0.2/ 1.2/ -1.3), (0.3/ 0.1/ -1.2), (0.1/ 0.1/ -1.3), (0.2/ 1.5/ -1.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.56376
Sad,(0.3/ 1.2/ -1.5), (0.2/ 1.2/ -1.3), (0.3/ 0.1/ -1.2), (0.1/ 0.1/ -1.3), (0.2/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.87122
Sad,(0.4/ 1.2/ -1.5), (0.2/ 1.1/ -1.3), (0.3/ 0.1/ -1.2), (0.1/ 0.1/ -1.3), (0.2/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,63.73315
Sad,(0.3/ 1.2/ -1.5), (0.1/ 1.1/ -1.2), (0.3/ 0.1/ -1.2), (0.1/ 0.1/ -1.3), (0.1/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,64.31762
Sad,(0.3/ 1.2/ -1.6), (0.1/ 1.1/ -1.3), (0.3/ 0.1/ -1.4), (0.1/ 0.1/ -1.2), (0.1/ 1.5/ -1.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,69.56016
Sad,(0.3/ 1.1/ -1.7), (0.1/ 1.0/ -1.4), (0.2/ 0.1/ -1.6), (0.1/ 0.1/ -1.3), (0.1/ 1.5/ -1.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,76.69006
Sad,(0.3/ 1.2/ -1.9), (0.2/ 1.0/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.3), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,82.71747
Sad,(0.2/ 1.2/ -1.9), (0.1/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.83969
Sad,(0.2/ 1.2/ -1.9), (0.1/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.38335
Sad,(0.3/ 1.2/ -1.9), (0.1/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.47557
Sad,(0.3/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,87.60456
Sad,(0.4/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.99521
Sad,(0.3/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,87.01991
Sad,(0.4/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,87.15043
Sad,(0.4/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.68204
Sad,(0.4/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.94746
Sad,(0.2/ 1.2/ -2.0), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,87.52636
Sad,(0.4/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (0.0/ 0.1/ -1.5), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.4624
Sad,(0.4/ 1.2/ -1.9), (0.2/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (-0.1/ 0.1/ -1.5), (0.2/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.35794
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(0.3/ 1.2/ -1.9), (0.0/ 1.1/ -1.6), (0.2/ 0.1/ -1.6), (-0.1/ 0.1/ -1.6), (0.0/ 1.5/ -1.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.45949
Sad,(0.2/ 1.2/ -1.9), (-0.1/ 1.1/ -1.6), (0.1/ 0.1/ -1.6), (-0.1/ 0.1/ -1.6), (-0.1/ 1.5/ -1.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.7131
Sad,(0.3/ 1.2/ -1.9), (-0.1/ 1.1/ -1.6), (0.1/ 0.1/ -1.6), (-0.1/ 0.1/ -1.5), (-0.1/ 1.5/ -1.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.69177
Sad,(0.2/ 1.2/ -1.9), (-0.1/ 1.1/ -1.6), (0.1/ 0.1/ -1.6), (-0.1/ 0.1/ -1.5), (-0.1/ 1.5/ -1.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.78312
Sad,(0.2/ 1.2/ -1.9), (-0.1/ 1.1/ -1.6), (0.2/ 0.1/ -1.6), (-0.1/ 0.1/ -1.5), (-0.1/ 1.5/ -1.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.10829
Sad,(0.3/ 1.2/ -1.9), (0.0/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (-0.1/ 0.1/ -1.5), (0.0/ 1.5/ -1.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.97868
Sad,(0.4/ 1.2/ -1.9), (0.1/ 1.1/ -1.5), (0.2/ 0.1/ -1.6), (-0.1/ 0.1/ -1.6), (0.1/ 1.5/ -1.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.84486
