Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-2.0/ 0.8/ -0.2), (-1.7/ 1.1/ -0.5), (-2.0/ 0.1/ -0.5), (-2.1/ 0.1/ -0.6), (-2.0/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,110.5902
Sad,(-4.0/ 1.1/ -3.1), (-4.2/ 1.0/ -2.5), (-3.8/ 0.1/ -2.8), (-3.8/ 0.1/ -2.5), (-3.8/ 1.4/ -2.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,300.1582
Sad,(-3.9/ 1.2/ -3.1), (-4.2/ 1.0/ -2.8), (-3.8/ 0.1/ -2.8), (-3.8/ 0.1/ -2.5), (-3.9/ 1.4/ -2.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,301.7617
Sad,(-3.6/ 1.1/ -3.1), (-4.1/ 0.9/ -2.9), (-3.8/ 0.1/ -2.9), (-3.8/ 0.1/ -2.5), (-3.8/ 1.4/ -2.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,297.7935
Sad,(-3.6/ 1.0/ -3.3), (-4.0/ 0.9/ -3.0), (-3.8/ 0.1/ -2.9), (-3.8/ 0.1/ -2.5), (-3.7/ 1.4/ -2.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,299.7965
Sad,(-3.9/ 1.1/ -3.3), (-4.1/ 1.1/ -2.7), (-3.8/ 0.1/ -2.9), (-3.5/ 0.2/ -2.5), (-3.7/ 1.5/ -2.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,297.744
Sad,(-4.0/ 1.1/ -3.0), (-3.9/ 1.0/ -2.5), (-3.8/ 0.1/ -2.9), (-3.5/ 0.1/ -2.6), (-3.7/ 1.5/ -2.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,292.0883
Sad,(-4.0/ 1.1/ -3.0), (-3.9/ 1.0/ -2.5), (-3.8/ 0.1/ -2.8), (-3.5/ 0.1/ -2.6), (-3.7/ 1.5/ -2.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,290.0198
Sad,(-3.8/ 1.0/ -3.1), (-4.0/ 1.0/ -2.6), (-3.6/ 0.1/ -2.8), (-3.5/ 0.1/ -2.6), (-3.7/ 1.4/ -2.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,287.7245
Sad,(-3.3/ 1.1/ -3.1), (-3.9/ 0.9/ -2.8), (-3.3/ 0.1/ -2.7), (-3.5/ 0.1/ -2.6), (-3.5/ 1.4/ -2.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,277.8077
Sad,(-3.0/ 1.1/ -3.1), (-3.5/ 0.9/ -2.9), (-3.3/ 0.1/ -2.7), (-3.5/ 0.2/ -2.6), (-3.3/ 1.5/ -2.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,268.6683
Sad,(-2.9/ 1.1/ -3.1), (-3.5/ 0.9/ -3.1), (-3.3/ 0.1/ -2.7), (-3.4/ 0.1/ -3.0), (-3.2/ 1.5/ -2.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,270.9124
Sad,(-2.9/ 1.1/ -3.3), (-3.6/ 0.9/ -3.3), (-3.3/ 0.2/ -2.9), (-3.4/ 0.1/ -3.0), (-3.3/ 1.4/ -3.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,280.0429
Sad,(-3.1/ 1.0/ -3.5), (-3.7/ 0.9/ -3.3), (-3.3/ 0.1/ -3.5), (-3.4/ 0.1/ -3.0), (-3.4/ 1.5/ -3.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,294.1248
Sad,(-3.3/ 1.0/ -3.8), (-3.7/ 0.9/ -3.3), (-3.3/ 0.1/ -3.4), (-3.4/ 0.1/ -3.0), (-3.4/ 1.4/ -3.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,300.6517
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-3.7/ 1.0/ -3.8), (-4.0/ 1.2/ -3.2), (-3.5/ 0.1/ -3.3), (-3.6/ 0.1/ -3.2), (-3.6/ 1.4/ -3.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,313.3376
Sad,(-3.7/ 1.0/ -3.8), (-3.9/ 1.1/ -3.1), (-3.5/ 0.1/ -3.3), (-3.6/ 0.1/ -3.2), (-3.6/ 1.4/ -3.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,311.4461
Sad,(-3.6/ 1.0/ -3.8), (-3.7/ 1.0/ -3.1), (-3.5/ 0.1/ -3.3), (-3.7/ 0.1/ -3.3), (-3.6/ 1.5/ -3.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,310.7869
Sad,(-3.9/ 1.0/ -3.8), (-3.9/ 1.0/ -3.1), (-3.8/ 0.1/ -3.4), (-3.7/ 0.1/ -3.4), (-3.8/ 1.4/ -3.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,322.4834
Sad,(-3.6/ 1.0/ -3.7), (-3.8/ 1.0/ -3.0), (-3.8/ 0.1/ -3.4), (-3.4/ 0.2/ -3.2), (-3.6/ 1.5/ -3.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,312.0792
Sad,(-3.9/ 1.0/ -3.9), (-3.9/ 1.0/ -3.2), (-3.8/ 0.1/ -3.4), (-3.8/ 0.2/ -3.4), (-3.8/ 1.5/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,327.4299
Sad,(-4.1/ 1.0/ -4.0), (-4.2/ 0.9/ -3.3), (-3.8/ 0.2/ -3.5), (-4.1/ 0.1/ -3.6), (-4.0/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,344.9035
Sad,(-4.2/ 1.0/ -4.1), (-4.4/ 1.0/ -3.5), (-4.2/ 0.1/ -3.7), (-3.9/ 0.2/ -3.6), (-4.1/ 1.5/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,358.8021
Sad,(-4.2/ 1.0/ -4.2), (-4.5/ 1.0/ -3.6), (-4.2/ 0.1/ -3.7), (-4.3/ 0.2/ -3.7), (-4.2/ 1.5/ -3.9), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,368.6664
Sad,(-4.2/ 1.0/ -4.2), (-4.6/ 0.9/ -3.6), (-4.2/ 0.1/ -3.7), (-4.4/ 0.1/ -3.7), (-4.3/ 1.5/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,370.9239
Sad,(-4.3/ 1.0/ -4.2), (-4.6/ 0.9/ -3.6), (-4.2/ 0.1/ -3.7), (-4.4/ 0.1/ -3.7), (-4.3/ 1.4/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,371.5449
Sad,(-4.3/ 1.0/ -4.1), (-4.6/ 0.9/ -3.6), (-4.2/ 0.1/ -3.7), (-4.4/ 0.1/ -3.7), (-4.3/ 1.5/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,371.5234
Sad,(-4.2/ 1.0/ -4.0), (-4.6/ 0.9/ -3.6), (-4.2/ 0.1/ -3.6), (-4.3/ 0.1/ -3.7), (-4.3/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,366.8077
Sad,(-4.0/ 1.0/ -4.0), (-4.5/ 0.9/ -3.6), (-4.1/ 0.1/ -3.5), (-4.3/ 0.1/ -3.7), (-4.1/ 1.4/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,360.1124
Sad,(-4.0/ 1.0/ -4.0), (-4.4/ 1.0/ -3.5), (-4.1/ 0.1/ -3.5), (-4.1/ 0.2/ -3.5), (-4.0/ 1.5/ -3.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,350.8351
Sad,(-4.1/ 1.0/ -3.9), (-4.4/ 1.0/ -3.3), (-4.1/ 0.1/ -3.5), (-4.1/ 0.2/ -3.4), (-4.1/ 1.5/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,347.0459
Sad,(-4.1/ 1.0/ -3.8), (-4.4/ 1.0/ -3.3), (-4.1/ 0.1/ -3.6), (-4.1/ 0.1/ -3.4), (-4.1/ 1.5/ -3.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,347.8201
Sad,(-3.9/ 1.0/ -3.8), (-4.4/ 0.9/ -3.4), (-4.1/ 0.1/ -3.6), (-4.0/ 0.2/ -3.5), (-4.1/ 1.5/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,345.2332
Sad,(-4.1/ 1.0/ -3.9), (-4.4/ 1.0/ -3.3), (-4.1/ 0.1/ -3.5), (-4.2/ 0.2/ -3.3), (-4.1/ 1.5/ -3.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,348.0646
Sad,(-4.2/ 1.0/ -4.1), (-4.4/ 1.0/ -3.4), (-4.1/ 0.1/ -3.5), (-4.2/ 0.2/ -3.6), (-4.1/ 1.5/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,355.6474
Sad,(-4.1/ 1.0/ -4.2), (-4.4/ 1.0/ -3.6), (-4.1/ 0.1/ -3.5), (-4.2/ 0.1/ -4.0), (-4.1/ 1.5/ -3.8), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,361.3854
Sad,(-4.1/ 1.0/ -4.3), (-4.5/ 0.9/ -3.8), (-4.1/ 0.2/ -3.6), (-4.2/ 0.1/ -4.0), (-4.1/ 1.4/ -4.0), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,369.5684
Sad,(-4.1/ 1.0/ -4.4), (-4.4/ 1.0/ -3.7), (-3.9/ 0.1/ -4.1), (-4.2/ 0.1/ -4.0), (-4.1/ 1.4/ -4.1), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,370.2279
Sad,(-4.1/ 1.0/ -4.5), (-4.3/ 1.0/ -3.9), (-3.9/ 0.1/ -4.1), (-4.1/ 0.1/ -4.0), (-4.0/ 1.4/ -4.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,371.539
Sad,(-4.2/ 1.0/ -4.4), (-4.2/ 1.1/ -3.8), (-3.9/ 0.1/ -4.0), (-4.0/ 0.2/ -3.9), (-4.0/ 1.5/ -4.2), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,367.9307
