Emocion, Mano Izquierda, Mano Derecha, Pierna Izquierda, Pierna Derecha, Cabeza, Direccion de vista, Apertura mano Izq, Apertura mano Der,Distancia,
Sad,(-0.4/ 1.1/ -0.4), (-0.4/ 1.1/ -0.6), (-0.5/ 0.1/ -0.6), (-0.5/ 0.1/ -0.7), (-0.5/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,21.31923
Sad,(-0.7/ 1.1/ -1.0), (-0.6/ 1.1/ -0.8), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.5/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.70587
Sad,(-0.7/ 1.1/ -1.0), (-0.6/ 1.1/ -0.8), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,26.17111
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.91465
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.62116
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.88293
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.84885
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.72532
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.69
Sad,(-0.7/ 1.1/ -0.9), (-0.7/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.52906
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.53244
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.48388
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.31089
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.27144
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.34649
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.7), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.28766
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.29496
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.39927
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.45566
Sad,(-0.6/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.46835
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.41735
Sad,(-0.7/ 1.1/ -0.9), (-0.6/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,25.35872
Sad,(-0.6/ 1.2/ -1.1), (-0.8/ 1.1/ -0.7), (-0.6/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,30.35839
Sad,(-0.7/ 1.1/ -0.9), (-0.8/ 1.0/ -0.6), (-0.7/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,27.29662
Sad,(-0.8/ 1.1/ -0.9), (-0.8/ 1.1/ -0.6), (-0.8/ 0.1/ -0.7), (-0.5/ 0.1/ -0.6), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,27.72776
Sad,(-0.7/ 1.2/ -1.0), (-0.8/ 1.2/ -0.7), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.6/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,30.40535
Sad,(-0.5/ 1.2/ -1.0), (-1.0/ 1.2/ -0.6), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,31.98126
Sad,(-0.7/ 1.3/ -1.0), (-1.0/ 1.2/ -0.6), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,32.84412
Sad,(-0.8/ 1.1/ -0.8), (-0.8/ 1.1/ -0.6), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,29.13062
Sad,(-0.8/ 1.1/ -0.8), (-0.8/ 1.1/ -0.6), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,29.36166
Sad,(-0.8/ 1.1/ -0.9), (-0.9/ 1.1/ -0.6), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,30.346
Sad,(-0.8/ 1.1/ -0.9), (-1.0/ 1.1/ -0.6), (-0.8/ 0.1/ -0.7), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,33.56103
Sad,(-0.8/ 1.2/ -1.1), (-1.1/ 1.3/ -0.5), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,37.61261
Sad,(-0.8/ 1.2/ -1.0), (-1.0/ 1.2/ -0.5), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,35.47358
Sad,(-0.7/ 1.1/ -0.9), (-0.9/ 1.1/ -0.6), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,30.85928
Sad,(-0.8/ 1.1/ -0.9), (-0.9/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.7/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,32.24545
Sad,(-0.7/ 1.1/ -0.9), (-1.0/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.8/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,33.56934
Sad,(-0.9/ 1.1/ -0.8), (-1.0/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.8/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,33.79403
Sad,(-0.8/ 1.1/ -0.8), (-0.9/ 1.0/ -0.5), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.8/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,31.8149
Sad,(-0.8/ 1.2/ -0.9), (-1.0/ 1.1/ -0.6), (-0.8/ 0.1/ -0.6), (-0.7/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,33.24535
Sad,(-0.8/ 1.2/ -1.0), (-0.9/ 1.1/ -0.7), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.4), (-0.7/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.28419
Sad,(-0.7/ 1.1/ -0.9), (-1.0/ 1.1/ -0.6), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.4), (-0.8/ 1.5/ -0.6), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.62828
Sad,(-0.9/ 1.1/ -0.9), (-0.9/ 1.1/ -0.6), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.44115
Sad,(-0.9/ 1.1/ -0.8), (-0.9/ 1.1/ -0.6), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.17059
Sad,(-0.9/ 1.1/ -0.8), (-1.0/ 1.1/ -0.6), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,34.81656
Sad,(-0.9/ 1.1/ -0.8), (-1.0/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,35.7399
Sad,(-0.9/ 1.1/ -0.8), (-1.0/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,35.69396
Sad,(-0.8/ 1.1/ -0.8), (-1.0/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,35.571
Sad,(-0.8/ 1.1/ -0.8), (-1.0/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,35.63203
Sad,(-0.7/ 1.1/ -0.9), (-1.1/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,36.80497
Sad,(-0.7/ 1.2/ -0.9), (-1.1/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,36.93823
Sad,(-0.8/ 1.1/ -0.9), (-1.1/ 1.1/ -0.5), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,37.74794
Sad,(-0.9/ 1.1/ -0.8), (-1.1/ 1.1/ -0.4), (-0.8/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.8/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,38.87562
Sad,(-1.0/ 1.0/ -0.7), (-1.1/ 1.0/ -0.4), (-0.9/ 0.1/ -0.6), (-0.8/ 0.1/ -0.5), (-0.9/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,38.84157
Sad,(-1.0/ 1.0/ -0.6), (-1.1/ 1.0/ -0.3), (-0.9/ 0.1/ -0.5), (-0.8/ 0.1/ -0.5), (-0.9/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,42.73306
Sad,(-1.1/ 1.0/ -0.6), (-1.2/ 1.0/ -0.2), (-1.3/ 0.1/ -0.4), (-0.8/ 0.1/ -0.5), (-1.0/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,50.09069
Sad,(-1.3/ 1.0/ -0.7), (-1.4/ 1.0/ -0.3), (-1.3/ 0.1/ -0.4), (-0.8/ 0.2/ -0.4), (-1.1/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,58.10727
Sad,(-1.4/ 1.0/ -0.7), (-1.5/ 1.0/ -0.3), (-1.3/ 0.1/ -0.4), (-1.4/ 0.1/ -0.4), (-1.2/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,71.60001
Sad,(-1.6/ 1.1/ -0.6), (-1.7/ 1.0/ -0.2), (-1.3/ 0.1/ -0.4), (-1.4/ 0.1/ -0.3), (-1.4/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,80.9888
Sad,(-1.7/ 1.1/ -0.6), (-1.9/ 1.0/ -0.2), (-1.8/ 0.1/ -0.5), (-1.4/ 0.1/ -0.3), (-1.6/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.07427
Sad,(-1.8/ 1.1/ -0.7), (-1.9/ 1.0/ -0.3), (-1.8/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.6/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,96.52711
Sad,(-1.7/ 1.1/ -0.6), (-1.9/ 1.0/ -0.3), (-1.7/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.6/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,92.93774
Sad,(-1.7/ 1.1/ -0.7), (-1.9/ 1.0/ -0.3), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.6/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,88.75048
Sad,(-1.6/ 1.1/ -0.7), (-1.8/ 1.0/ -0.3), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.90953
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.42441
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.45673
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.30749
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.25873
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.04455
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,84.8064
Sad,(-1.5/ 1.1/ -0.7), (-1.8/ 1.0/ -0.4), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.21008
Sad,(-1.6/ 1.1/ -0.7), (-1.8/ 1.0/ -0.3), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.71249
Sad,(-1.6/ 1.1/ -0.7), (-1.8/ 1.0/ -0.3), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.92782
Sad,(-1.6/ 1.1/ -0.7), (-1.8/ 1.0/ -0.3), (-1.6/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.42509
Sad,(-1.7/ 1.1/ -0.7), (-1.8/ 1.0/ -0.3), (-1.5/ 0.1/ -0.5), (-1.5/ 0.1/ -0.3), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,87.4786
--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------,--------------------,-------------
Sad,(-1.7/ 1.1/ -0.6), (-1.6/ 1.1/ 0.0), (-1.5/ 0.1/ -0.3), (-1.5/ 0.1/ -0.4), (-1.4/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.44729
Sad,(-1.7/ 1.1/ -0.6), (-1.6/ 1.0/ 0.0), (-1.5/ 0.1/ -0.3), (-1.5/ 0.1/ -0.4), (-1.4/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.55694
Sad,(-1.7/ 1.1/ -0.6), (-1.6/ 1.0/ 0.0), (-1.5/ 0.1/ -0.3), (-1.5/ 0.1/ -0.4), (-1.4/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,85.6879
Sad,(-1.7/ 1.0/ -0.6), (-1.6/ 1.0/ 0.0), (-1.5/ 0.1/ -0.3), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,86.28931
Sad,(-1.8/ 1.1/ -0.6), (-1.7/ 1.0/ 0.0), (-1.5/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.3), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.18311
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.2836
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.51213
Sad,(-1.8/ 1.1/ -0.6), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.85213
Sad,(-1.8/ 1.1/ -0.6), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,91.02998
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.97715
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.64684
Sad,(-1.8/ 1.1/ -0.8), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.1599
Sad,(-1.8/ 1.1/ -0.8), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.5), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.20129
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.34438
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.12056
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.10415
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.98252
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,90.03413
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.8101
Sad,(-1.8/ 1.1/ -0.7), (-1.7/ 1.0/ -0.1), (-1.6/ 0.1/ -0.4), (-1.5/ 0.1/ -0.4), (-1.5/ 1.5/ -0.4), (0.0/ 0.0/ 0.0), 0.3333333, 0.3333333,89.62817
